"Name","Runs","NumberOfInstances","NumberOfFeatures","NumberOfClasses","NumberOfMissingValues","NumberOfNumericFeatures","CfsSubsetEval_NaiveBayesErrRate","MaxMeansOfNumericAtts","NaiveBayesErrRate","Quartile3SkewnessOfNumericAtts","NumberOfSymbolicFeatures","MinAttributeEntropy","RandomTreeDepth2AUC","Quartile1MutualInformation","MinMeansOfNumericAtts","MaxMutualInformation","RandomTreeDepth3Kappa","PercentageOfSymbolicFeatures","REPTreeDepth2AUC","J48.001.ErrRate","Dimensionality","Quartile3MutualInformation","Quartile2KurtosisOfNumericAtts","MaxSkewnessOfNumericAtts","CfsSubsetEval_DecisionStumpKappa","J48.0001.ErrRate","J48.00001.Kappa","RandomTreeDepth2ErrRate","Quartile1KurtosisOfNumericAtts","PercentageOfBinaryFeatures","Quartile1AttributeEntropy","MajorityClassPercentage","REPTreeDepth2ErrRate","Quartile1MeansOfNumericAtts","MaxAttributeEntropy","MinMutualInformation","CfsSubsetEval_NaiveBayesKappa","Quartile2MeansOfNumericAtts","Quartile2AttributeEntropy","StdvNominalAttDistinctValues","Quartile1SkewnessOfNumericAtts","Quartile1StdDevOfNumericAtts","MajorityClassSize","MinorityClassSize","EquivalentNumberOfAtts","Quartile2StdDevOfNumericAtts","Quartile3StdDevOfNumericAtts","MaxStdDevOfNumericAtts","RandomTreeDepth2Kappa","MeanStdDevOfNumericAtts","RandomTreeDepth3ErrRate","Quartile2SkewnessOfNumericAtts","PercentageOfNumericFeatures","MeanNoiseToSignalRatio","NumberOfBinaryFeatures","REPTreeDepth1AUC","REPTreeDepth1ErrRate","MaxKurtosisOfNumericAtts","REPTreeDepth2Kappa","NumberOfInstancesWithMissingValues","NaiveBayesKappa","CfsSubsetEval_NaiveBayesAUC","Quartile3AttributeEntropy","REPTreeDepth3Kappa","MinNominalAttDistinctValues","kNN1NAUC","J48.001.Kappa","MinKurtosisOfNumericAtts","DecisionStumpErrRate","MinStdDevOfNumericAtts","MeanAttributeEntropy","MeanSkewnessOfNumericAtts","DecisionStumpAUC","MinSkewnessOfNumericAtts","AutoCorrelation","J48.00001.AUC","REPTreeDepth1Kappa","RandomTreeDepth3AUC","MinorityClassPercentage","MaxNominalAttDistinctValues","PercentageOfInstancesWithMissingValues","MeanMeansOfNumericAtts","REPTreeDepth3AUC","Quartile3KurtosisOfNumericAtts","J48.0001.Kappa","CfsSubsetEval_DecisionStumpErrRate","J48.00001.ErrRate","RandomTreeDepth1Kappa","Quartile3MeansOfNumericAtts","RandomTreeDepth1AUC","CfsSubsetEval_kNN1NErrRate","DecisionStumpKappa","kNN1NErrRate","kNN1NKappa","MeanKurtosisOfNumericAtts","J48.001.AUC","CfsSubsetEval_kNN1NAUC","NaiveBayesAUC","PercentageOfMissingValues","MeanMutualInformation","Quartile2MutualInformation","CfsSubsetEval_DecisionStumpAUC","RandomTreeDepth1ErrRate","ClassEntropy","CfsSubsetEval_kNN1NKappa","REPTreeDepth3ErrRate","J48.0001.AUC","MeanNominalAttDistinctValues"
"one-hundred-plants-margin (1)","142733","1600","65","100","0","64","","0.04125859062499997","","2.7222833333195853","1","","","","0.0001550274999999995","","","1.5384615384615385","","","0.040625","","3.2723448709374185","12.44911358319005","","","","","1.2351503468394722","0","","1","","0.008621472343749994","","","","0.0150664865625","","0","1.1561920812267674","0.011013148278715515","16","16","","0.015704424271559127","0.021279227540537064","0.05157053598823413","","0.016837869171837255","","1.7601530954303022","98.46153846153847","","0","","","182.36839909470885","","0","","","","","100","","","-0.16792636276857564","","0.001498240814740962","","2.2227721543045185","","0.6879918937288566","0.9380863039399625","","","","1","100","0","0.015624954072265626","","8.328335392553285","","","","","0.020371971875","","","","","","10.54711252941818","","","","0","","","","","6.6438561897747395","","","","100"
"pc3 (1)","142288","1563","38","2","0","37","0.10236724248240563","34072.82269353807","0.48240563019833654","16.299723810564462","1","","0.5901193870277976","","0.12455534229046707","","0.16861356637951447","2.631578947368421","0.7485165716322167","","0.02431222008957134","","144.273194565914","30.488993517150185","0","","","0.163787587971849","9.984214976465344","2.631578947368421","","89.76327575175944","0.11004478566858605","1.441858605246321","","","0","7.637875879718497","","0","2.6324202171107656","2.0583826025554854","1403","160","","15.92828052824081","43.85840094500999","358165.9357273063","0.16861356637951447","10334.503124329438","0.163787587971849","9.77747153876918","97.36842105263158","","1","0.7485165716322167","0.11004478566858605","1039.3380068388667","0.11065679522042118","0","0.06791219012186335","0.49982181040627227","","0.11065679522042118","2","0.6411105666429081","","-1.4822370260657114","0.10236724248240563","0.12943827711259495","","10.324325597699104","0.706029490377762","-0.589505300437794","0.8143405889884763","","0.11065679522042118","0.5901193870277976","10.236724248240563","2","0","1008.1458672684203","0.7485165716322167","407.27382077070604","","0.10236724248240563","","0.16861356637951447","22.676583493282138","0.5901193870277976","0.10236724248240563","0","0.12284069097888675","0.25757770674794456","238.95404585980833","","0.49982181040627227","0.6612727006474107","0","","","0.49982181040627227","0.163787587971849","0.47645497142532245","0","0.11004478566858605","","2"
"banknote-authentication (1)","130936","1372","5","2","0","4","","1.9223531209912545","","0.7790794824458168","1","","","","-1.1916565211370262","","","20","","","0.0036443148688046646","","0.030142115780319223","1.0885685435217796","","","","","-0.6729889170841984","20","","55.539358600583085","","-0.785308576530612","","","","0.9156811869533534","","0","-0.8652081513981438","2.2864504991155923","762","610","","3.576396338280576","5.47929258026428","5.8690467435803795","","3.7807131392201496","","-0.27174558770618523","80","","1","","","1.2704759156366023","","0","","","","","2","","","-0.7515813814324717","","2.101013136739067","","-0.1192914188861707","","-1.022243043654092","0.9992706053975201","","","","44.460641399416915","2","0","0.6405147434402338","","1.077230875627456","","","","","1.79117161989796","","","","","","0.14479469144119225","","","","0","","","","","0.9911281257467461","","","","2"
"mozilla4 (1)","109654","15545","6","2","0","5","0.056481183660340946","676568.2015439087","0.31457060147957544","3.5196453894030957","1","","0.9200748080232897","","0.5678996461884805","","0.8420434249559102","16.666666666666664","0.9538485433989626","","0.00038597619813444836","","-0.7974463474031417","5.892621234393996","0.8666354647527617","","","0.06954004503055645","-1.5578760957638447","16.666666666666664","","67.1405596654873","0.0590543583145706","217.2915728530073","","","0.8666354647527617","2097.573560630681","","0","-0.1787991199473595","455.867937353985","10437","5108","","1151.8172588658424","549107.0836011729","585391.1495024165","0.8420434249559102","220055.54406718392","0.06954004503055645","0.6756672049543457","83.33333333333334","","1","0.9538485433989626","0.0590543583145706","53.590950174838504","0.8621815044643241","0","0.4004617644160084","0.9487463431444467","","0.8621815044643241","2","0.860730216403016","","-1.9250814918850943","0.06555162431650048","0.4953841184605772","","1.4714719487731638","0.8994176960934042","-0.274164554996334","0.7130725681935152","","0.8621815044643241","0.9200748080232897","32.859440334512705","2","0","221598.56303634783","0.9538485433989626","26.895300913258183","","0.056481183660340946","","0.8420434249559102","552730.3292377013","0.9200748080232897","0.056481183660340946","0.8434656903703545","0.12370537150209071","0.7206608472775593","9.97548065751711","","0.9487463431444467","0.8283914088391722","0","","","0.9487463431444467","0.06954004503055645","0.9134838311406803","0.8666354647527617","0.0590543583145706","","2"
"pc4 (1)","109296","1458","38","2","0","37","","19505.519540466397","","9.488261932499196","1","","","","0.07064471879286696","","","2.631578947368421","","","0.02606310013717421","","48.04994209767429","25.48385197642493","","","","","9.73606658084686","2.631578947368421","","87.79149519890261","","1.4681069958847743","","","","6.997256515775034","","0","2.8161318073942256","2.021356636772319","1280","178","","9.48740590701204","26.373775044950506","62600.255064694364","","1837.8290669668518","","5.710990952498306","97.36842105263158","","1","","","771.6332888137742","","0","","","","","2","","","-1.5109530299949823","","0.11986237027041259","","6.450282232943059","","-0.46393068881698063","0.7803706245710363","","","","12.208504801097392","2","0","583.4640334779226","","173.8806340260204","","","","","19.708847736625515","","","","","","105.0871480075218","","","","0","","","","","0.5353247216329435","","","","2"
"monks-problems-3 (1)","108672","554","7","2","0","0","","","","","7","0.9998495749784304","","0.0002555595928825","","0.31810389936073","","100","","","0.01263537906137184","0.31397880340006","","","","","","","","42.857142857142854","0.9999341897882912","51.985559566786996","","","1.9999151137035627","0.00003192587578","","","1.5845494951908672","0.7559289460184545","","","288","266","9.435362670639023","","","","","","","","0","12.781491121921238","3","","","","","0","","","1.6886759542250682","","2","","","","","","1.4589592735868127","","","","0.7703435804701627","","","","48.014440433213","4","0","","","","","","","","","","","","","","","","","","0","0.10586367329048667","0.002056169463995","","","0.9988621511417833","","","","2.7142857142857144"
"electricity (1)","105692","45312","9","2","0","7","","0.5005263909118922","","9.073261555361203","2","2.8073500566367193","","0.00250816956442","0.003467033898305084","0.00250816956442","","22.22222222222222","","","0.00019862288135593222","0.00250816956442","-0.0865740098467982","78.68700692524223","","","","","-1.201042076472015","11.11111111111111","2.8073500566367193","57.54546257062147","","0.05786831013859451","2.8073500566367193","0.00250816956442","","0.4254178952595339","2.8073500566367193","3.5355339059327378","-0.09773906854937363","0.03999076895402209","26075","19237","392.1223686617617","0.15337339113662127","0.2947563828038936","0.34030772179030466","","0.1604184803668048","","0.1595328979048169","77.77777777777779","1118.2824027772233","1","","","7047.774287853668","","0","","","2.8073500566367193","","2","","","-1.3181374046729744","","0.010213038212794926","2.8073500566367193","12.61811270257642","","-0.1658145257949275","0.8533027300214076","","","","42.45453742937853","7","0","0.34418203759016736","","158.52741871982758","","","","","0.5","","","","","","1029.1705407841011","","","","0","0.00250816956442","0.00250816956442","","","0.9835093906057095","","","","4.5"
"madelon (1)","96143","2600","501","2","0","500","","517.7488461538462","","0.07116066518483971","1","","","","475.7761538461538","","","0.19960079840319359","","","0.1926923076923077","","0.09616220991881574","0.17175350207412882","","","","","0.025813301496947494","0.19960079840319359","","50","","480.0515384615385","","","","485.0065384615385","","0","-0.0028560986952541625","11.6646922771091","1300","1300","","23.362744675075838","35.6207158558933","133.64132156388845","","24.752039667546956","","0.033266109127179554","99.8003992015968","","1","","","0.5734776935095001","","0","","","","","2","","","-0.9638894528844495","","0.5957395278041628","","0.03294974368985296","","-0.1191488199631622","0.510580992689496","","","","50","2","0","488.06103384615386","","0.18066052758865603","","","","","494.3944230769231","","","","","","0.08333149342441178","","","","0","","","","","1","","","","2"
"scene (1)","89936","2407","300","2","0","294","0.07644370585791442","0.7217173041130037","0.3174075612796012","2.4544702342257594","6","0.6128988699666826","0.7249693538236095","0.03364344680921","0.026224997922725386","0.06866591760557","0.4353286069627718","2","0.9054406943648609","","0.12463647694225176","0.06025094212702","2.388799641715325","7.314409408799282","0.7380836357270936","","","0.17158288325716659","0.2597744748613864","2","0.6294431415195098","82.09389281262983","0.043622766929788115","0.1250903151225592","0.762783615671025","0.02453066556077","0.7380836357270936","0.26632103676776075","0.6743543980189282","0","0.050183882736315216","0.1608566244924131","1976","431","14.432384039473426","0.19217007554179583","0.21041720138231357","0.2604767133791669","0.4353286069627718","0.18116487987168997","0.17158288325716659","1.342290193459438","98","13.37180991840678","6","0.9054406943648609","0.043622766929788115","76.67571921516705","0.8360021205811221","0","0.31137974343208463","0.8725805959213581","0.7213121503304258","0.8360021205811221","2","0.8964675878523725","","-0.7521005818232922","0.1790610718737017","0.06708000792507711","0.6751729963437599","1.6899456006274212","0.6806462938087678","-0.8463499038096534","0.984621778886118","","0.8360021205811221","0.7249693538236095","17.90610718737017","2","0","0.30826851410285755","0.9054406943648609","6.957725594186666","","0.07644370585791442","","0.4353286069627718","0.5101368164727877","0.7249693538236095","0.07644370585791442","0","0.08101371001246364","0.7445948174021496","8.186184057580444","","0.8725805959213581","0.8233418770570081","0","0.046978981782874","0.04710613104191","0.8725805959213581","0.17158288325716659","0.6780187068738636","0.7380836357270936","0.043622766929788115","","2"
"musk (1)","82514","6598","170","2","0","167","0.0006062443164595332","201.76023037283963","0.15110639587753866","0.65976316520665","3","4.583687166691657","0.9311583038180707","0.62009855901309","-265.69096695968375","0.62009855901309","0.86545116338453","1.7647058823529411","0.9999918955255725","","0.02576538344953016","0.62009855901309","-0.5131654500552867","6.318252943829837","0.9976713279518822","","","0.03485904819642316","-1.0396747086928242","0.5882352941176471","4.583687166691657","84.58623825401637","0.0006062443164595332","-87.32756138223738","4.583687166691657","0.62009855901309","0.9976713279518822","-54.4061079114887","4.583687166691657","70.71067811865476","-0.20425951283081345","69.41717294179006","5581","1017","0.9999999999999968","85.43183571086072","101.73690375106806","131.32670957842402","0.86545116338453","85.95481143331762","0.03485904819642316","0.09630208804437995","98.23529411764706","6.391868760325401","1","0.9999918955255725","0.0006062443164595332","51.136196401145604","0.9976713279518822","0","0.5208740998826041","0.9999918955255725","4.583687166691657","0.9976713279518822","2","0.9859367988418354","","-1.6228664799260628","0.1215519854501364","13.975250306712134","4.583687166691657","0.477677611577284","0.605246731033812","-1.4357544478344209","0.9998484159466424","","0.9976713279518822","0.9311583038180707","15.413761745983631","102","0","-46.00743744909919","0.9999918955255725","1.111287679291602","","0.0006062443164595332","","0.86545116338453","-3.1210594119426007","0.9311583038180707","0.0006062443164595332","0.3120136630060533","0.009548347984237648","0.9636889764996989","1.7119765464381367","","0.9999918955255725","0.8995901164781975","0","0.62009855901309","0.62009855901309","0.9999918955255725","0.03485904819642316","0.620098559013088","0.9976713279518822","0.0006062443164595332","","52"
"gina_agnostic (1)","67916","3468","971","2","0","970","0.1502306805074971","140.3959054209919","0.23269896193771628","4.245759582416953","1","","0.7546886721680421","","0.9319492502883504","","0.5095248157681499","0.10298661174047373","0.9001344016713714","","0.2799884659746251","","0.7989932681223733","16.11757057203497","0.6994458764772968","","","0.24509803921568626","-1.5314782908367888","0.10298661174047373","","50.83621683967705","0.1459054209919262","11.606040945790069","","","0.6994458764772968","46.79498269896199","","0","0.522212898605649","46.44028901938963","1763","1705","","88.14108747652585","108.60678169158595","114.02526576465395","0.5095248157681499","77.24975255804337","0.24509803921568626","1.5901640792497929","99.89701338825952","","1","0.9001344016713714","0.1459054209919262","283.85704389098333","0.7081919724888877","0","0.5334410927444443","0.8611461069258446","","0.7081919724888877","2","0.8100982562713849","","-1.8271452404955504","0.2773933102652826","12.220429305913912","","2.934278027047625","0.7249898949238418","-0.24460563300866744","0.500144216902221","","0.7081919724888877","0.7546886721680421","49.16378316032296","2","0","53.99496159288458","0.9001344016713714","17.18703865432249","","0.1502306805074971","","0.5095248157681499","93.50454152249125","0.7546886721680421","0.1502306805074971","0.44247634103666617","0.18886966551326412","0.6214135334736877","18.648491904927248","","0.8611461069258446","0.8235479035634048","0","","","0.8611461069258446","0.24509803921568626","0.9997982272095376","0.6994458764772968","0.1459054209919262","","2"
"letter (1)","65478","20000","17","26","0","16","0.15215","8.338849999999995","0.36025","0.653378002627639","1","","0.9080139521161272","","3.046099999999995","","0.816017080292","5.88235294117647","0.9544303249787935","","0.00085","","0.8853044390128566","1.1599750154235924","0.841756863867533","","","0.1769","0.3091324958538607","0","","4.0649999999999995","0.20315","4.174812499999999","","","0.841756863867533","5.913225000000001","","0","-0.13733042812365298","2.017438812826727","813","734","","2.2933721022270195","2.5474231354919117","3.304555303560269","0.816017080292","2.273771145446362","0.1769","0.2543345879398813","94.11764705882352","","0","0.9544303249787935","0.20315","2.075245046157538","0.7887152321892192","0","0.6253250509940796","0.9425298055650914","","0.7887152321892192","26","0.9731018928391187","","-0.4211788221168451","0.9293","1.5467224363199539","","0.29029703410184804","0.6574545268026781","-0.31007906987268463","0.04090204510225511","","0.7887152321892192","0.9080139521161272","3.6700000000000004","26","0","5.925465624999998","0.9544303249787935","1.1728389823381402","","0.15215","","0.816017080292","7.7260124999999995","0.9080139521161272","0.15215","0.03276976655404448","0.05785","0.939833878217649","0.6977379005298701","","0.9425298055650914","0.9559207236903551","0","","","0.9425298055650914","0.1769","4.69981072657316","0.841756863867533","0.20315","","26"
"amazon-commerce-reviews (1)","65168","1500","10001","50","0","10000","","249.83066666666662","","10.612188502972323","1","","","","0.005999999999999935","","","0.009999000099990002","","","6.667333333333334","","56.171997346440946","33.83000575049609","","","","","11.32874451095083","0","","2","","0.011999999999999992","","","","0.02799999999999999","","0","2.848320578547773","0.11523100909464723","30","30","","0.1917859603039636","0.6416786373236234","66.01197148857746","","0.4889382226990448","","7.151278606301206","99.9900009999","","0","","","1232.8540121758365","","0","","","","","50","","","-0.7024674071512202","","0.0772526934963091","","7.260344984411946","","-0.482333358672802","0.9673115410273516","","","","2","50","0","0.4114582666666695","","115.43970934433236","","","","","0.2924999999999996","","","","","","83.5311009168437","","","","0","","","","","5.643856189774728","","","","50"
